X	Y	Z
8.74125004	1.39824998	4.39599991
8.66524982	1.47025001	4.40724993
8.68274975	1.40524995	4.44849968
8.70224953	1.47099996	4.44099998
8.61625004	1.50199997	4.3807497
8.59424973	1.53550005	4.41174984
8.63700008	1.57749999	4.3829999
8.54150009	1.5115	4.42875004
8.56974983	1.55850005	4.44999981
8.52900028	1.59224999	4.47349977
8.58174992	1.59650004	4.48674965
8.70324993	1.51199996	4.38975
8.75450039	1.49849999	4.39024973
8.67150021	1.59825003	4.41575003
8.65275002	1.50224996	4.45225
8.55700016	1.40699995	4.58624983
8.63325024	1.34800005	4.57599974
8.62724972	1.398	4.56699991
8.53075027	1.44449997	4.61174965
8.61849976	1.43974996	4.60299969
8.65299988	1.47175002	4.50549984
8.72375011	1.46924996	4.53125
8.73400021	1.4605	4.57999992
8.57400036	1.52550006	4.52624989
8.6260004	1.53324997	4.5222497
8.55599976	1.58249998	4.5369997
8.60774994	1.59549999	4.53299999
8.57874966	1.47874999	4.6107502
8.63549995	1.50300002	4.61424971
8.56274986	1.58475006	4.60675001
8.63724995	1.58249998	4.57649994
8.76599979	1.49475002	4.54274988
8.76550007	1.51049995	4.60274982
8.65974998	1.54750001	4.61124992
8.68575001	1.59825003	4.59975004
8.82800007	1.14275002	4.31799984
8.80749989	1.11399996	4.3574996
8.89550018	1.14374995	4.32424974
8.79574966	1.18175006	4.32649994
8.85674953	1.17875004	4.2982502
8.85900021	1.16775	4.3579998
8.93824959	1.11424994	4.3267498
9.01875019	1.10475004	4.31999969
8.98324966	1.14250004	4.31224966
8.93000031	1.18449998	4.30200005
8.81474972	1.24049997	4.35049963
8.86625004	1.22350001	4.32649994
9.05375004	1.11000001	4.27824974
9.10324955	1.09124994	4.27499962
9.14700031	1.13849998	4.27624989
9.13799953	1.10525	4.34450006
9.11849976	1.15149999	4.33675003
9.19149971	1.11150002	4.28574991
9.24050045	1.12349999	4.24449968
9.18400002	1.14125001	4.3267498
9.15925026	1.18099999	4.35874987
8.85949993	1.49074996	4.2182498
8.80574989	1.59124994	4.18074989
8.81099987	1.57525003	4.22924995
8.88724995	1.54324996	4.23049974
8.85324955	1.58325005	4.20099974
8.86124992	1.43924999	4.24349976
8.89000034	1.47175002	4.26849985
8.89824963	1.40550005	4.26300001
8.95849991	1.43974996	4.29075003
8.95575047	1.36175001	4.35649967
9.01074982	1.46375	4.34774971
8.81449986	1.59525001	4.29250002
8.86050034	1.57974994	4.26174974
8.88974953	1.54149997	4.29299974
8.85999966	1.51125002	4.32524967
8.79224968	1.53775001	4.30474997
8.8295002	1.56700003	4.33724976
8.88825035	1.5905	4.30949974
8.89299965	1.54250002	4.3574996
8.93274975	1.5625	4.25349998
9.02350044	1.57474995	4.28799963
8.93424988	1.48249996	4.31099987
8.94799995	1.53425002	4.30550003
8.95275021	1.52450001	4.3585
8.98149967	1.49825001	4.31574965
8.94099998	1.58375001	4.30200005
8.98349953	1.57375002	4.33199978
9.27375031	1.49699998	4.20774984
9.25199986	1.40575004	4.29699993
9.12250042	1.52374995	4.24024963
9.06124973	1.58350003	4.3267498
9.03174973	1.54999995	4.35124969
9.1164999	1.58124995	4.32324982
9.27000046	1.52600002	4.2494998
9.18299961	1.58875	4.28849983
9.23974991	1.59850001	4.25099993
9.25599957	1.57424998	4.29474974
9.27974987	1.51950002	4.3034997
9.16849995	1.55649996	4.33699989
9.21500015	1.53725004	4.33624983
9.25325012	1.56675005	4.35474968
8.81099987	1.13575006	4.40249968
8.89099979	1.12300003	4.375
8.86674976	1.13575006	4.41849995
8.82075024	1.19449997	4.37849998
8.8892498	1.18225002	4.40774965
8.78999996	1.12750006	4.45349979
8.82999992	1.20474994	4.43174982
8.88624954	1.17674994	4.47049999
8.93550014	1.15050006	4.40674973
8.93099976	1.20749998	4.37949991
9.00349998	1.15524995	4.42124987
9.00975037	1.13425004	4.48525
8.93400002	1.19149995	4.47524977
8.79850006	1.27250004	4.39575005
8.86100006	1.24699998	4.40175009
8.88749981	1.28849995	4.38174963
8.83775043	1.33475006	4.42275
8.77375031	1.24650002	4.44074965
8.9232502	1.33150005	4.41374969
8.89925003	1.2335	4.48000002
8.89525032	1.11650002	4.50075006
8.86900043	1.13549995	4.56574965
8.87100029	1.17949998	4.60949993
8.97474957	1.15799999	4.51874971
8.93449974	1.11175001	4.58249998
8.98900032	1.10175002	4.56049967
8.97350025	1.15174997	4.58650017
8.9289999	1.199	4.5762496
9.02075005	1.17499995	4.58274984
8.97850037	1.21000004	4.60074997
8.79500008	1.21949995	4.51049995
8.84700012	1.22650003	4.50099993
9.01875019	1.33574998	4.52149963
9.02000046	1.29925001	4.56474972
8.99825001	1.34249997	4.58299971
8.98974991	1.29525006	4.60999966
9.11400032	1.18350005	4.38824987
9.03925037	1.19949996	4.46875
9.12924957	1.16199994	4.43650007
9.10299969	1.20975006	4.43274975
9.07275009	1.25275004	4.45374966
9.1222496	1.25825	4.47099972
9.06674957	1.31299996	4.42974997
9.11524963	1.30875003	4.45274973
9.15974998	1.34325004	4.46425009
9.09424973	1.15125	4.49749994
9.06624985	1.18350005	4.53349972
9.04950047	1.11424994	4.5704999
9.0454998	1.27674997	4.4909997
9.07849979	1.34150004	4.56675005
9.08374977	1.29750001	4.6107502
9.21924973	1.30050004	4.50499964
9.15974998	1.31225002	4.60199976
8.86200047	1.37874997	4.40374994
8.89074993	1.46000004	4.39249992
8.95575047	1.41575003	4.38174963
8.95524979	1.47125006	4.42249966
9.02124977	1.44700003	4.4057498
9.01375008	1.46850002	4.45249987
8.84300041	1.59850001	4.38100004
8.91374969	1.50849998	4.39799976
8.97550011	1.51524997	4.40924978
8.93924999	1.57249999	4.36249971
8.95899963	1.56599998	4.41575003
8.98875046	1.59350002	4.38524961
9.02324963	1.55725002	4.40999985
8.99874973	1.59475005	4.4432497
9.01224995	1.54449999	4.45749998
8.80449963	1.40149999	4.56399965
8.79150009	1.45799994	4.58299971
8.88650036	1.41925001	4.57399988
8.84449959	1.44749999	4.58124971
9.02099991	1.46300006	4.54474974
8.94649982	1.36800003	4.57599974
8.99450016	1.42050004	4.57149982
8.7840004	1.58099997	4.59074974
9.0227499	1.54649997	4.51599979
8.95300007	1.54649997	4.55424976
9.12874985	1.37674999	4.42175007
9.11824989	1.37699997	4.47724962
9.20699978	1.37399995	4.45074987
9.2357502	1.40725005	4.48449993
9.19449997	1.44025004	4.47024965
9.27974987	1.42250001	4.44449997
9.24699974	1.46574998	4.48049974
9.04874992	1.51224995	4.43874979
9.05325031	1.58650005	4.45749998
9.09200001	1.53925002	4.45875025
9.24349976	1.53250003	4.39424992
9.20950031	1.58274996	4.39074993
9.19274998	1.53100002	4.47849989
9.24825001	1.53474998	4.454
9.16674995	1.58424997	4.44875002
9.07900047	1.37825	4.5307498
9.13899994	1.39950001	4.53274965
9.05700016	1.45424998	4.49550009
9.08100033	1.43474996	4.54299974
9.11174965	1.42674994	4.49374962
9.07724953	1.37024999	4.60774994
9.11425018	1.37800002	4.57124996
9.07800007	1.47125006	4.58225012
9.08450031	1.42200005	4.61049986
9.11950016	1.43875003	4.57824993
9.19750023	1.37175	4.50174999
9.27474976	1.38024998	4.52699995
9.18150043	1.43875003	4.54299974
9.27950001	1.43974996	4.51349974
9.16100025	1.40250003	4.57975006
9.22749996	1.39699996	4.55250025
9.25450039	1.36950004	4.60549974
9.18200016	1.46175003	4.59149981
9.25625038	1.47125006	4.56624985
9.2357502	1.41949999	4.60224962
9.05449963	1.50975001	4.4972496
9.10599995	1.48424995	4.48950005
9.10599995	1.52649999	4.53375006
9.07499981	1.56624997	4.51624966
9.15025043	1.57424998	4.51074982
9.13325024	1.49150002	4.56500006
9.14799976	1.53275001	4.59424973
9.09350014	1.59175003	4.55550003
9.13949966	1.58875	4.59899998
9.17399979	1.50349998	4.51824999
9.21350002	1.49325001	4.55074978
9.24775028	1.51199996	4.50600004
9.21475029	1.5625	4.51774979
9.26875019	1.55725002	4.49699974
9.25749969	1.54024994	4.54924965
9.24349976	1.59850001	4.54299974
9.25424957	1.50199997	4.61199999
9.18225002	1.57149994	4.55800009
9.26924992	1.56624997	4.60524988
8.37475014	1.64725006	4.10824966
8.47500038	1.64349997	4.22650003
8.47574997	1.60874999	4.2869997
8.50774956	1.65149999	4.31049967
8.54049969	1.62699997	4.14099979
8.57374954	1.61275005	4.20574999
8.53100014	1.64950001	4.22874975
8.63675022	1.62674999	4.22475004
8.58675003	1.66375005	4.21775007
8.61299992	1.63399994	4.2892499
8.57349968	1.63074994	4.32074976
8.76725006	1.64324999	4.28324986
8.65849972	1.64374995	4.31899977
8.50724983	1.64974999	4.57249975
8.61200047	1.63475001	4.41724968
8.55025005	1.62925005	4.44599962
8.63675022	1.62825	4.47074986
8.66450024	1.68599999	4.47049999
8.71249962	1.66925001	4.48124981
8.74775028	1.72874999	4.48674965
8.75174999	1.78775001	4.4857502
8.58024979	1.63950002	4.53474998
8.6392498	1.71650004	4.5170002
8.61750031	1.67550004	4.53599977
8.58199978	1.71449995	4.54299974
8.56025028	1.64324999	4.58225012
8.63749981	1.63150001	4.56049967
8.60624981	1.61399996	4.61374998
8.60550022	1.66324997	4.59874964
8.55550003	1.69449997	4.59025002
8.62699986	1.72549999	4.56624985
8.59875011	1.71675003	4.61450005
8.68000031	1.66349995	4.54224968
8.69200039	1.71124995	4.50724983
8.73075008	1.67750001	4.53824997
8.67150021	1.65125	4.59774971
8.72599983	1.65425003	4.59424973
8.64550018	1.69525003	4.60874987
8.70324993	1.69974995	4.61450005
8.75975037	1.69200003	4.58974981
8.5625	1.75024998	4.5795002
8.60750008	1.77174997	4.57149982
8.63850021	1.76824999	4.61424971
8.58775043	1.83574998	4.56924963
8.63175011	1.84724998	4.59824991
8.71850014	1.77750003	4.52349997
8.70100021	1.75475001	4.60874987
8.7472496	1.74675	4.58199978
8.6885004	1.84749997	4.57324982
8.73400021	1.8075	4.5762496
8.61674976	1.8865	4.54299974
8.62300014	1.96774995	4.53375006
8.7197504	1.86450005	4.5079999
8.7414999	1.89324999	4.54374981
8.68274975	1.96774995	4.53574991
8.75049973	1.95150006	4.53375006
8.65674973	1.89649999	4.57824993
8.71150017	1.89849997	4.59450006
8.67450047	1.98049998	4.59124994
8.71549988	1.95449996	4.57224989
8.59924984	2.01725006	4.54574966
8.62549973	2.07299995	4.51274967
8.63949966	2.04550004	4.56675005
8.68074989	2.03824997	4.50974989
8.75650024	2.01524997	4.54075003
8.67549992	2.10750008	4.51199961
8.69174957	2.06699991	4.54974985
8.71049976	2.02375007	4.57725
8.72900009	1.98975003	4.61275005
8.75300026	2.04725003	4.59450006
8.68274975	2.10299993	4.61474991
8.7329998	2.10374999	4.55375004
8.82775021	1.64974999	4.17350006
8.89474964	1.61325002	4.18899965
8.84525013	1.63024998	4.21775007
8.92749977	1.61749995	4.23099995
8.81750011	1.64775002	4.27724981
8.87024975	1.64475	4.27675009
8.85375023	1.67674994	4.23874998
8.85525036	1.69575	4.29224968
8.8152504	1.64275002	4.34049988
8.89325047	1.62425005	4.34625006
8.91149998	1.66275001	4.24574995
8.93050003	1.63150001	4.28624964
8.99650002	1.67824996	4.29399967
8.92599964	1.66375005	4.32550001
8.95825005	1.62574995	4.33174992
9.01525021	1.65824997	4.33850002
8.90925026	1.72724998	4.32174969
8.95524979	1.70474994	4.32725
9.02075005	1.72424996	4.30424976
8.89025021	1.77474999	4.32499981
8.86124992	1.81624997	4.31424999
8.88899994	1.85025001	4.33874989
8.9375	1.75450003	4.27699995
8.9857502	1.76900005	4.28725004
8.94299984	1.81824994	4.26274967
8.99075031	1.84325004	4.25549984
8.94624996	1.79174995	4.30949974
8.93150043	1.75874996	4.35574961
8.97949982	1.75300002	4.34149981
8.95600033	1.85224998	4.29775
9.01375008	1.85424995	4.31049967
9.13099957	1.70574999	4.22899961
9.18550014	1.69375002	4.23099995
9.14925003	1.75150001	4.19599962
9.10900021	1.78174996	4.19799995
9.07425022	1.84949994	4.18249989
9.13475037	1.81649995	4.17275
9.12950039	1.85224998	4.23074961
9.18274975	1.78799999	4.16699982
9.12650013	1.61600006	4.28449965
9.06025028	1.72675002	4.26399994
9.06674957	1.66949999	4.30900002
9.20674992	1.64725006	4.24524975
9.23999977	1.63174999	4.29324961
9.22325039	1.65775001	4.33599997
9.19699955	1.72774994	4.34124994
9.07199955	1.78250003	4.24924994
9.03450012	1.77925003	4.30849981
9.11824989	1.84749997	4.30749989
9.15450001	1.76900005	4.33899975
9.16975021	1.85475004	4.33449984
8.83650017	1.93575001	4.22399998
8.89299965	1.93400002	4.2045002
8.95100021	1.91400003	4.19875002
9.00675011	1.91750002	4.19024992
8.94999981	1.97074997	4.18025017
9.00749969	1.96724999	4.18300009
8.96100044	1.98175001	4.23000002
8.89375019	2.10549998	4.12774992
8.87075043	2.03399992	4.19599962
8.86275005	1.98699999	4.21624994
8.9402504	2.04649997	4.13499975
9.00325012	2.04775	4.13049984
8.9829998	2.01375008	4.16149998
8.95925045	2.09474993	4.1244998
8.93000031	2.10625005	4.16474962
9.01850033	2.10249996	4.1085
8.99650002	2.09500003	4.15974998
8.91574955	2.02375007	4.22825003
9.02324963	2.0392499	4.18074989
9.01774979	1.98800004	4.22825003
8.96800041	2.0315001	4.22374964
8.93924999	2.08025002	4.20924997
8.89575005	1.87950003	4.29174995
8.78849983	1.93124998	4.24024963
8.82874966	1.96500003	4.27149963
8.89099979	1.95550001	4.25674963
8.94874954	1.90499997	4.25824976
8.99699974	1.91100001	4.24300003
9.02250004	1.90824997	4.29299974
8.95549965	1.95799994	4.29174995
9.00475025	1.95124996	4.27199984
8.93099976	1.88625002	4.33099985
9.01399994	1.89575005	4.34299994
8.94950008	1.95949996	4.35049963
9.02050018	1.96525002	4.32499981
8.86849976	2.04725003	4.24475002
8.88399982	1.99749994	4.28424978
9.01924992	2.04675007	4.2784996
8.97799969	2.07450008	4.2494998
8.96150017	2.09850001	4.29274988
9.02350044	2.01799989	4.3267498
9.01525021	2.06975007	4.32699966
9.11874962	1.87625003	4.15599966
9.04199982	1.96274996	4.12824965
9.08549976	1.98099995	4.15024996
9.14249992	1.92949998	4.11424971
9.07775021	1.89974999	4.18124962
9.12049961	1.91700006	4.20725012
9.06200027	1.94449997	4.19824982
9.08675003	2.03649998	4.16400003
9.13274956	2.01399994	4.14849997
9.06499958	2.07800007	4.11174965
9.06000042	2.079	4.16624975
9.10674953	2.11025	4.13724995
9.05924988	1.99874997	4.1932497
9.04599953	2.04474998	4.22974968
9.10375023	2.00500011	4.22274971
9.09624958	2.05900002	4.22624969
9.14474964	2.06824994	4.21775007
9.06875038	1.87724996	4.24399996
9.09000015	1.91949999	4.26249981
9.08300018	1.97500002	4.26174974
9.14949989	1.949	4.24574995
9.07050037	1.86825001	4.32224989
9.11474991	1.90349996	4.32124996
9.15149975	1.91900003	4.35599995
9.06750011	1.95150006	4.30375004
9.05900002	1.92299998	4.3579998
9.06799984	1.97749996	4.34824991
9.15149975	1.93525004	4.29999971
9.13049984	1.98175001	4.35049963
9.17949963	1.98249996	4.27499962
9.22649956	1.91050005	4.35699987
9.1960001	1.95150006	4.31699991
9.06925011	2.01125002	4.29374981
9.13875008	2.01300001	4.26024961
9.08425045	2.10400009	4.25600004
9.08775043	2.05874991	4.28099966
9.15025043	2.0625	4.26924992
9.13049984	2.10374999	4.29149961
9.07874966	2.02850008	4.34174967
9.12150002	2.0144999	4.30999994
9.12699986	2.03824997	4.35774994
9.07900047	2.1105001	4.30800009
9.11625004	2.09474993	4.34224987
9.19474983	2.10500002	4.24599981
9.18299961	2.0144999	4.3494997
9.26550007	2.00775003	4.35675001
9.17975044	2.05824995	4.31099987
9.17525005	2.1082499	4.3267498
9.23649979	2.07450008	4.30375004
9.25074959	2.1085	4.33850002
8.89175034	1.66400003	4.39625025
8.7802496	1.66050005	4.45574999
8.95549965	1.64250004	4.38024998
9.00475025	1.63975	4.39750004
8.93824959	1.69025004	4.39449978
9.01825047	1.70000005	4.36800003
8.99600029	1.68550003	4.41599989
8.95549965	1.704	4.44024992
8.91549969	1.68700004	4.47149992
8.81200027	1.74650002	4.4835
8.79749966	1.82274997	4.45924997
8.86375046	1.83525002	4.47724962
8.91699982	1.8405	4.47874975
8.97550011	1.83975005	4.48224974
8.78474998	1.72574997	4.52349997
8.79424953	1.65674996	4.57274961
8.80475044	1.72000003	4.57324982
8.86349964	1.67324996	4.56124973
8.95950031	1.62300003	4.50024986
9.01124954	1.65625	4.52324963
8.94624996	1.69424999	4.5222497
8.99600029	1.71025002	4.51674986
8.95475006	1.69375002	4.61199999
8.99849987	1.70325005	4.56774998
9.01175022	1.72625005	4.61149979
8.79074955	1.79050004	4.51900005
8.82750034	1.77149999	4.54974985
8.78100014	1.84749997	4.50724983
8.84500027	1.79875004	4.50924969
8.86849976	1.81824994	4.55100012
8.89525032	1.85574996	4.52874994
8.8465004	1.79075003	4.59399986
8.79100037	1.85325003	4.60675001
8.93599987	1.74699998	4.49974966
8.95125008	1.81124997	4.51874971
9.02299976	1.83850002	4.50749969
8.91625023	1.77625	4.56999969
8.95975018	1.75074995	4.60374975
9.00150013	1.77550006	4.57824993
8.93974972	1.82050002	4.57975006
8.99100018	1.83924997	4.58074999
9.05825043	1.61899996	4.38524961
9.08024979	1.66900003	4.40749979
9.08650017	1.63349998	4.4512496
9.19750023	1.72224998	4.3920002
9.15174961	1.77024996	4.40249968
9.04249954	1.85249996	4.38174963
9.09399986	1.85325003	4.37899971
9.15174961	1.82350004	4.42175007
9.05875015	1.76174998	4.46175003
9.12849998	1.77775002	4.45499992
9.08325005	1.82274997	4.47699976
9.14074993	1.84150004	4.47399998
9.20149994	1.76724994	4.41499996
9.20149994	1.83299994	4.41774988
9.16549969	1.74800003	4.47349977
9.20674992	1.78974998	4.47274971
9.24650002	1.82449996	4.48525
9.06599998	1.64649999	4.51199961
9.1335001	1.62899995	4.51475
9.08450031	1.68499994	4.54299974
9.1260004	1.72300005	4.51725006
9.05574989	1.62825	4.56099987
9.11625004	1.64725006	4.58249998
9.04500008	1.68675005	4.59699965
9.14325047	1.69050002	4.57449961
9.10299969	1.722	4.59424973
9.18675041	1.62724996	4.51449966
9.26124954	1.62024999	4.49749994
9.22274971	1.65600002	4.49449968
9.27425003	1.64625001	4.54699993
9.18424988	1.67824996	4.51824999
9.17975044	1.72175002	4.54374981
9.23624992	1.71274996	4.5307498
9.17700005	1.61775005	4.5795002
9.22749996	1.65799999	4.58124971
9.18124962	1.68075001	4.60549974
9.21574974	1.72224998	4.60249996
9.0284996	1.75199997	4.50674963
9.05949974	1.75625002	4.54874992
9.10424995	1.77225006	4.51774979
9.14900017	1.77649999	4.54999971
9.05525017	1.82149994	4.54374981
9.12625027	1.82050002	4.52400017
9.05475044	1.77874994	4.5994997
9.0994997	1.78425002	4.57725
9.05550003	1.84549999	4.58899975
9.11149979	1.83650005	4.58150005
9.14299965	1.79324996	4.60649967
9.20125008	1.77374995	4.54749966
9.26375008	1.75775003	4.51174974
9.17599964	1.75100005	4.58424997
9.24750042	1.74874997	4.56549978
9.17924976	1.81824994	4.56649971
9.25224972	1.80499995	4.5795002
9.25399971	1.84599996	4.61299992
8.79874992	1.88600004	4.47774982
8.95925045	1.88450003	4.37624979
8.98974991	1.91949999	4.40824986
8.99075031	1.9655	4.37849998
8.96199989	1.89750004	4.47799969
9.0142498	1.91824996	4.48674965
9.0085001	1.95050001	4.44274998
9.02299976	2.01174998	4.39949989
9.00675011	2.06574988	4.4199996
9.00374985	2.01550007	4.44899988
8.96850014	2.05124998	4.44924974
9.01599979	2.07850003	4.46924973
8.87024975	1.8915	4.49624968
8.84974957	1.87950003	4.54024982
8.79775047	1.90125	4.55824995
8.78349972	1.91275001	4.61174965
8.83950043	1.89900005	4.59049988
8.79524994	1.96249998	4.5597496
8.82874966	1.98300004	4.59174967
8.89225006	1.92449999	4.61500025
8.93375015	1.91875005	4.51849985
8.95575047	1.86600006	4.53574991
9.0170002	1.88	4.53524971
8.95549965	1.972	4.53025007
9.02175045	1.94350004	4.53224993
8.93000031	1.88900006	4.579
8.95575047	1.91824996	4.61124992
8.99324989	1.91925001	4.57524967
8.98700047	1.87800002	4.61474991
8.99950027	1.98175001	4.55624962
8.81949997	2.04150009	4.53799963
8.86450005	2.0769999	4.51249981
8.78524971	2.00324988	4.60649967
8.79424953	2.07824993	4.57649994
8.80574989	2.1105001	4.61424971
8.94050026	2.04649997	4.51074982
9.01200008	1.99699998	4.50199986
8.98775005	2.046	4.53200006
8.95575047	2.08625007	4.54274988
8.9697504	2.0934999	4.49399996
9.02124977	2.10124993	4.51900005
9.02200031	2.03874993	4.58424997
8.99925041	2.08999991	4.5762496
9.04574966	1.90225005	4.41624975
9.13624954	1.86874998	4.40124989
9.12374973	1.91725004	4.40275002
9.08450031	1.94825006	4.39824963
9.14700031	1.96274996	4.39799976
9.08325005	1.87874997	4.4597497
9.14925003	1.90275002	4.46700001
9.05200005	1.97475004	4.4517498
9.08374977	1.9325	4.47349977
9.11699963	1.98325002	4.46199989
9.24174976	1.88275003	4.40499973
9.23875046	1.96774995	4.38824987
9.26949978	1.92449999	4.3915
9.16499996	1.95124996	4.44499969
9.19775009	1.98049998	4.48499966
9.08699989	2.00650001	4.38724995
9.08450031	2.06450009	4.3829999
9.06900024	2.02174997	4.43199968
9.05325031	2.02900004	4.4824996
9.11524963	2.03375006	4.45374966
9.07124996	2.09325004	4.4375
9.10299969	2.07975006	4.47899961
9.14949989	2.09325004	4.45624971
9.2642498	2.04850006	4.42275
9.18974972	2.03824997	4.4744997
9.27000046	2.01274991	4.46649981
9.27750015	2.06325006	4.47049999
9.21800041	2.11174989	4.4744997
9.06750011	1.87800002	4.51900005
9.11975002	1.88425004	4.5057497
9.10249996	1.91949999	4.54949999
9.06449986	1.96325004	4.51125002
9.11550045	1.95675004	4.50449991
9.04699993	1.90125	4.57449961
9.15124989	1.86775005	4.5762496
9.05749989	1.95150006	4.58274984
9.11025047	1.96774995	4.56649971
9.14675045	1.95124996	4.60624981
9.26500034	1.87674999	4.51149988
9.26550007	1.96074998	4.5057497
9.19674969	1.88524997	4.60574961
9.24750042	1.87975001	4.57449961
9.17199993	1.93525004	4.56349993
9.18375015	1.9835	4.59549999
9.22799969	1.93550003	4.55474997
9.27575016	1.92624998	4.57824993
9.26550007	1.97924995	4.5999999
9.04074955	2.01049995	4.54099989
9.08600044	2.02725005	4.52374983
9.14424992	2.04550004	4.53324986
9.05099964	2.06850004	4.54724979
9.07975006	2.10800004	4.52624989
9.1392498	2.11100006	4.53349972
9.07400036	2.00500011	4.58199978
9.11174965	2.03675008	4.57074976
9.12150002	1.99874997	4.60774994
9.07524967	2.0787499	4.60675001
9.14000034	2.08174992	4.57924986
9.26825047	2.01025009	4.53524971
9.25325012	2.09225011	4.51725006
9.16600037	2.04049993	4.5932498
9.26200008	2.02874994	4.58150005
9.19925022	2.08474994	4.56374979
8.7272501	2.12724996	4.59849977
9	2.15074992	4.11699963
9.01074982	2.11999989	4.30100012
9.01675034	2.1187501	4.35099983
9.06799984	2.13499999	4.1074996
9.03775024	2.13800001	4.14949989
9.16499996	2.13875008	4.12099981
9.24100018	2.16024995	4.27649975
9.27799988	2.13649988	4.30699968
9.2755003	2.18825006	4.31599998
9.01525021	2.15849996	4.4744997
9.09825039	2.14750004	4.37374973
9.05375004	2.1247499	4.47974968
9.08349991	2.16925001	4.4744997
9.24975014	2.13474989	4.38374996
9.27674961	2.15324998	4.42224979
9.04349995	2.14350009	4.55699968
9.27449989	2.14225006	4.51300001
9.66250038	1.14400005	2.69424987
9.72274971	1.14925003	2.69249988
9.78050041	1.13475001	2.68399978
9.75899982	1.11724997	2.72599983
9.69225025	1.17025006	2.72774982
9.75699997	1.17525005	2.72574997
9.78999996	1.13925004	2.7954998
9.78625011	1.18575001	2.76774979
9.50249958	1.13600004	3.00974989
9.45724964	1.12300003	3.03274989
9.42850018	1.14374995	3.07075
9.49549961	1.15024996	3.06075001
9.53425026	1.28474998	3.06599998
9.57250023	1.15400004	3.00099993
9.57999992	1.10350001	3.04499984
9.54475021	1.16925001	3.05349994
9.60900021	1.16925001	3.05099988
9.66024971	1.17850006	3.07849979
9.69274998	1.20025003	3.04174995
9.73274994	1.17324996	3.05649996
9.6222496	1.27900004	2.99674988
9.58300018	1.2335	3.04699993
9.66174984	1.24749994	3.04324985
9.62349987	1.24549997	3.07599998
9.6079998	1.29499996	3.04250002
9.66374969	1.30675006	3.02174997
9.70899963	1.25224996	3.023
9.72675037	1.23899996	3.07299995
9.77999973	1.23899996	3.07824993
9.63099957	1.45525002	3.0539999
9.69449997	1.35000002	3.01749992
9.58699989	1.51524997	3.0622499
9.6335001	1.50074995	3.07800007
9.68525028	1.52125001	3.05675006
9.91549969	1.13849998	2.65949988
9.81099987	1.19175005	2.66049981
9.84799957	1.16624999	2.69174981
9.89325047	1.20875001	2.67849994
10.01099968	1.16550004	2.62824988
9.96749973	1.13325	2.6622498
10.02624989	1.12450004	2.66074991
9.94974995	1.18099999	2.64549994
9.83749962	1.11775005	2.70724988
9.81575012	1.1135	2.75699997
9.89325047	1.13824999	2.70849991
9.88574982	1.11099994	2.75899982
9.80850029	1.16600001	2.72449994
9.85050011	1.20449996	2.72424984
9.91149998	1.18350005	2.72350001
9.87549973	1.17425001	2.75749993
9.84300041	1.14374995	2.78824997
9.90200043	1.11374998	2.81299996
9.82849979	1.19424999	2.7954998
9.90799999	1.17225003	2.82075
9.93200016	1.10150003	2.71549988
9.92774963	1.14250004	2.75899982
10.00249958	1.09574997	2.74374986
9.99199963	1.13	2.79524994
9.9989996	1.22549999	2.79799986
10.01550007	1.29525006	2.8210001
10.06974983	1.11199999	2.625
10.28499985	1.34150004	2.6875
10.1239996	1.09224999	2.74899983
10.15625	1.13074994	2.8202498
10.10149956	1.2105	2.78449988
10.04899979	1.21375	2.81924987
10.22649956	1.14725006	2.7494998
10.22624969	1.19850004	2.79224992
10.29874992	1.16824996	2.77975011
10.26449966	1.17375004	2.8204999
10.27925014	1.21375	2.79399991
10.11100006	1.25825	2.79924989
10.17300034	1.26275003	2.79024982
10.28250027	1.24425006	2.74825001
10.22875023	1.31575	2.75825
10.28674984	1.2895	2.72350001
10.2982502	1.32624996	2.75724983
10.21175003	1.24675	2.8187499
10.29500008	1.27625	2.79024982
10.22424984	1.29900002	2.81399989
10.26675034	1.32700002	2.80274987
10.30200005	1.35175002	2.62774992
10.23550034	1.39475	2.65999985
10.16250038	1.37724996	2.76674986
10.17099953	1.46124995	2.76999998
10.16425037	1.43974996	2.81524992
10.2159996	1.36675	2.75399995
10.19099998	1.37549996	2.81424999
10.23474979	1.39925003	2.8202498
10.28575039	1.37175	2.77849984
10.21125031	1.44274998	2.79474998
10.26175022	1.44225001	2.7809999
10.28324986	1.41149998	2.81699991
9.81474972	1.11675	2.83874989
9.8522501	1.14725006	2.86149979
9.91825008	1.12650001	2.86049986
9.85550022	1.19525003	2.83874989
9.88199997	1.12775004	2.91049981
10.00424957	1.11650002	2.88024998
9.95250034	1.17174995	2.85025001
9.93924999	1.12325001	2.90974998
10.02900028	1.25549996	2.8497498
10.04675007	1.26374996	2.89699984
9.80574989	1.30925	3.05499983
10.10875034	1.12650001	2.86574984
10.15674973	1.14324999	2.87024999
10.10274982	1.18350005	2.84899998
10.16250038	1.20875001	2.83800006
10.05449963	1.11450005	2.91074991
10.15149975	1.11549997	2.91899991
10.06124973	1.2105	2.90475011
10.11849976	1.16174996	2.90249991
10.17549992	1.20375001	2.88999987
10.16674995	1.20474994	2.94199991
10.21150017	1.13100004	2.84624982
10.30274963	1.11325002	2.83699989
10.24750042	1.11925006	2.87899995
10.29850006	1.14699996	2.8812499
10.21899986	1.17900002	2.86874986
